"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000109113",14.0910187980019,-1.95910278152667,0.615174999816967,-3.18462678442648,0.00144940804203007,0.0340052377379667
"ENSG00000109272",303.62133862829,2.37862428445475,0.723867884220537,3.28599228713684,0.00101623792547748,0.0251545337964246
"ENSG00000109466",68.4924691294514,-1.12824129403578,0.338486449874125,-3.33319485744656,0.000858547901891081,0.0220379756040175
"ENSG00000109471",0.758799858863282,-11.3793087241339,3.26793502516981,-3.48210984505195,0.000497479577628447,0.0149172164520588
"ENSG00000110344",76.6866253829679,2.12594298878534,0.646577995894835,3.28799155288781,0.00100904867007142,0.0250023528350578
"ENSG00000111319",7.42435776959178,-2.82604008339132,0.923897238827178,-3.05882512104785,0.0022220682088861,0.0479632414167089
"ENSG00000111785",25.8050138675607,-1.68712977148591,0.484763210259104,-3.48031726785568,0.000500820329393539,0.0149993735844642
"ENSG00000112812",21.1488935057135,-3.79398938611985,1.21217022520376,-3.12991468296632,0.00174857079770169,0.0393062339694078
"ENSG00000112981",2.30982110453152,-30,3.06389129786977,-9.79147008931358,1.22501648216268e-22,2.03867242961514e-18
"ENSG00000114405",5.99513324217813,-2.57178735258454,0.82674858100235,-3.11072484632087,0.00186628751647459,0.0410507208449017
"ENSG00000114638",2.60841602984984,-10.6790285181089,3.24709604637659,-3.28879354524346,0.00100617800077132,0.0249798323553003
"ENSG00000115194",10.9322435044255,-3.2745090394457,1.02997815910859,-3.17920240394192,0.00147680929023183,0.034534510830967
"ENSG00000115386",1.03157483107765,-10.1757425540974,3.26238611374936,-3.11911043000447,0.00181397961280884,0.0403766144222444
"ENSG00000115934",1.44532991419912,-15.8023833576411,3.05837438414351,-5.16692247998492,2.37979906493461e-07,2.74396877865879e-05
"ENSG00000116161",56.7210536475794,-1.48152602810015,0.486964563687809,-3.04236927812667,0.00234723743269997,0.049973635848605
"ENSG00000116285",9.33601309211042,-3.68802480093471,1.0770136515919,-3.42430645654635,0.000616370712108153,0.0170392714134616
"ENSG00000116726",0.648383957180951,-28.5775687403548,3.25858640607893,-8.76992817715161,1.7878028882764e-18,3.45960647287162e-16
"ENSG00000116906",54.0793771766103,-1.03403977723294,0.339502299978523,-3.04575190594689,0.00232099262172408,0.0494993069765897
"ENSG00000117533",30.814660704696,-1.83027526279061,0.563674537716327,-3.24704264664108,0.00116610915083183,0.0285808372432154
"ENSG00000118434",2.76606304682291,-12.4864043177875,2.99016298141459,-4.17582733630137,2.96904968029102e-05,0.00172363691090941
"ENSG00000120235",1.3662237292513,-11.1685113446669,2.76999586932819,-4.03195956655909,5.53137052115901e-05,0.00287947464662631
"ENSG00000120289",1.09733323774775,-11.9638300627677,3.02733161475644,-3.95193906225902,7.75204833898997e-05,0.0037789661711855
"ENSG00000120370",12.1772391884476,-2.57255295451202,0.674779942307281,-3.8124324586704,0.000137605838702362,0.00600534012504729
"ENSG00000120563",0.963490918635578,-11.1004949700979,3.04828261178969,-3.64155702859213,0.000270994077011758,0.0100703002583406
"ENSG00000120925",22.9141043507668,-2.204187835727,0.659227392985837,-3.34359260428117,0.000827010872033922,0.0214824894886397
"ENSG00000120937",1.34273505409484,-12.5364248597799,2.41384025932088,-5.19356026620708,2.06310114799844e-07,2.38431453506875e-05
"ENSG00000122180",1.68383995758215,-11.64525055285,2.91821298359319,-3.99054168366807,6.59225614228019e-05,0.00328915655748046
"ENSG00000122477",2.61078829879215,-10.9732028982018,3.23072242273508,-3.39651677314701,0.000682493744096908,0.0183194530471948
"ENSG00000123374",11.4955547848935,-1.66909045385045,0.547373325322869,-3.04927254696953,0.00229396266111751,0.0489646771350804
"ENSG00000124155",15.6008993826559,2.59845561863995,0.723288083201021,3.59255969922813,0.00032744560487562,0.0111362733440192
"ENSG00000124743",3.57135399051289,-11.4010519071264,3.22900962116052,-3.53082004847938,0.000414273489052916,0.0131071091346362
"ENSG00000124939",1.14875024412385,-29.999974646581,3.24590001645328,-9.24242105256257,2.40981736380826e-20,1.27879137521436e-17
"ENSG00000125735",23.6382745205574,-1.85206474072778,0.541706853446353,-3.41894278971162,0.000628649424741179,0.0173403045191315
"ENSG00000125899",0.53385007261119,-12.4703429309112,3.27356682244618,-3.80940533897296,0.000139301426112434,0.00602665771238247
"ENSG00000126261",130.510797625618,-0.606237343601918,0.196378067435741,-3.08709293007119,0.00202124397092203,0.0439323580723784
"ENSG00000126549",1.430678141672,-16.4250860706788,3.25790549074431,-5.04160913118639,4.61633466799272e-07,5.07654459546706e-05
"ENSG00000127364",2.26330334591009,-15.2883183777922,2.97137562347132,-5.14519882879417,2.67237614859279e-07,3.04614273047131e-05
"ENSG00000127515",1.08299183745376,-19.8261209910963,3.25824405688251,-6.08490973818148,1.1655695577547e-09,1.56430714356078e-07
"ENSG00000127957",9.49787567066862,-3.29418943220471,1.03781514873339,-3.17415816894282,0.00150271778116982,0.0349602460124346
"ENSG00000130522",150.63342541633,1.73605255830233,0.374613917333674,4.63424469293276,3.58243052287744e-06,0.000331215604231813
"ENSG00000130635",17.1323474580216,-3.01471056313117,0.862908040338051,-3.4936637766756,0.000476440646052308,0.014763155922081
"ENSG00000130821",51.0291444778837,2.19096502607688,0.613325368210465,3.57227197770995,0.00035389758688032,0.0118735360265337
"ENSG00000131068",0.857796154074998,-11.2545408314876,3.09209387768112,-3.63977979864177,0.000272871290020233,0.0101063590693992
"ENSG00000131153",7.49620760735561,-3.52525994708033,1.13366910552681,-3.10960220217181,0.00187339460420702,0.0411668569584681
"ENSG00000132704",8.38313188792623,-3.49993754522255,0.953726938218452,-3.66974802217539,0.000242789672731562,0.00915522447190026
"ENSG00000134247",8.30421009021263,-3.47761057157999,1.09645011878064,-3.17169975360798,0.00151549602574912,0.0352246995258615
"ENSG00000135916",18.5019473540438,-2.71213106291521,0.820151416056405,-3.30686628080965,0.000943459169960064,0.0237295428309452
"ENSG00000136872",19.8939600545852,-3.04660088935171,0.677720783731716,-4.49536293187925,6.94513851603279e-06,0.000600941049482588
"ENSG00000137269",16.3015738853975,-5.71990924401336,1.22235876689146,-4.6794029698494,2.87711477552486e-06,0.000271024211854442
"ENSG00000137673",1.22496900346857,-11.832801141006,2.97162606112952,-3.98192804127863,6.83584778429902e-05,0.0033824235528138
"ENSG00000138075",1.97413608250537,-12.2721925920563,3.05296833889168,-4.01975757027058,5.82580585953115e-05,0.00299546017860919
"ENSG00000138308",1.18268389910284,-10.8908988443489,3.23610898025641,-3.36543018507554,0.000764244047525383,0.0200713562949775
"ENSG00000138379",1.1373340707447,-11.1009338054006,3.01917166120487,-3.67681438854342,0.000236164748673962,0.00894620683514181
"ENSG00000138684",0.845721434917843,-12.6182516208836,3.27376456975552,-3.85435523905921,0.000116035014387708,0.00524268246906853
"ENSG00000139330",1.28032931519065,-11.1400831329369,3.26469791535372,-3.41228604354041,0.000644204757162982,0.017575173063453
"ENSG00000141200",1.02266449148326,-11.9482016606403,2.98552303313235,-4.00204638451724,6.27969834959107e-05,0.0031636752754963
"ENSG00000143320",1.37645593336655,-11.1659316660198,2.38428569656623,-4.68313494565713,2.82520383254274e-06,0.00026714228512032
"ENSG00000144227",0.67420943905202,-14.2411015491319,3.26038801863189,-4.36791617063654,1.2543761856165e-05,0.000895936844679388
"ENSG00000145965",1.60418266274722,-15.8529884710403,3.2256760747254,-4.91462505961323,8.89525295575746e-07,9.40899150570227e-05
"ENSG00000145982",20.2946722833435,-2.48639873470945,0.652553489511348,-3.81026042259208,0.000138820482365696,0.00602665771238247
"ENSG00000146047",1.0696531427388,-11.0102313180582,2.96577284609361,-3.71243243816209,0.000205276867084253,0.00803815911062622
"ENSG00000146385",1.17798035221303,-13.1590338486632,2.98477747082517,-4.40871521488175,1.0398565452338e-05,0.000766851962737704
"ENSG00000146678",1.09805224488837,-15.4500873779059,3.22545334707939,-4.79005141770094,1.66738581380959e-06,0.000166159489301912
"ENSG00000146830",48.5684757967698,2.01338356866026,0.598560095377237,3.36371165436838,0.000769018437181849,0.0201755199657073
"ENSG00000147223",0.777022428480813,-11.9224972666259,3.24194520020137,-3.67757519957009,0.000235461670239776,0.00894620683514181
"ENSG00000147380",0.498035130699598,-11.8146044365267,3.27103098183694,-3.61189010502489,0.000303973386192573,0.0104880271451627
"ENSG00000147996",8.05191639108941,-3.54621537569634,0.978374587097411,-3.62459882182453,0.000289410344640168,0.0104880271451627
"ENSG00000148215",0.4011794861482,-14.74222654869,3.26521223377044,-4.51493670035246,6.33356808953755e-06,0.000559663222014605
"ENSG00000149507",1.63034677565219,-13.7626054963932,3.25343518237558,-4.23017663635888,2.33507884557931e-05,0.00147384508779258
"ENSG00000151233",42.1196776485596,-1.52831390823418,0.500868307389699,-3.05132883371893,0.00227830907483676,0.0486513510993584
"ENSG00000151577",1.44974067908774,-10.3975552712322,2.14759553988213,-4.8414867129976,1.2887129419311e-06,0.000131306698650718
"ENSG00000151694",26.122734161306,-1.87326634677167,0.538515846171209,-3.47857237644983,0.000504092290468374,0.0150792760299125
"ENSG00000153684",0.663807911012538,-11.834985374782,3.17831723587854,-3.72366396946862,0.000196352233925751,0.00774807880437278
"ENSG00000154080",1.6833724980395,-11.9935763666253,3.01395656891561,-3.97934611610559,6.91050728393064e-05,0.00341260125279447
"ENSG00000154143",2.28989757599416,-13.9884711924564,2.95645674514875,-4.73149868179537,2.22868265405993e-06,0.000215638004237589
"ENSG00000154545",0.408312608719453,-30,3.26382985777043,-9.19165560317945,3.868408636333e-20,1.41578073287624e-17
"ENSG00000155087",0.950453512590977,-11.9784009820604,3.06255394819939,-3.9112457069052,9.18213001828285e-05,0.00435353298473685
"ENSG00000155714",1.04879469511615,-10.3426104565559,3.26271736175207,-3.16993760409633,0.00152471675314745,0.0353567155678773
"ENSG00000155833",20.8092545829749,-4.22606387683338,1.25155293579225,-3.37665611735251,0.000733727201328092,0.0194334558374039
"ENSG00000155918",0.735000811473693,-12.6774839171127,3.00548259543948,-4.21811922529499,2.46348557061182e-05,0.00154602204842436
"ENSG00000156427",2.62269517241721,-13.4528846637252,2.4177287688285,-5.5642654532517,2.63258946673076e-08,3.30237843507538e-06
"ENSG00000157103",5.86642437024744,-4.62754677373386,1.45372581642362,-3.18323216211315,0.00145640786498754,0.0341375076172443
"ENSG00000157653",5.95156396610723,-5.25011317137385,1.52530680656447,-3.4420046831096,0.000577420253210965,0.016344996232666
"ENSG00000159588",1.16116176581931,-12.2369844920487,2.48722952261207,-4.9199257168665,8.65770639829881e-07,9.19623674213193e-05
"ENSG00000159904",0.765843068665552,-10.6609298620251,3.12949055478874,-3.40660234481673,0.000657768843300933,0.0179256371564642
"ENSG00000160460",16.0306427437945,-3.08653259615312,1.00566010806566,-3.06916081427343,0.0021466100681295,0.0464751319433797
"ENSG00000160953",16.4744937942007,-3.12819236672814,0.915441176824443,-3.41714186112916,0.000632822950197796,0.0174261671909249
"ENSG00000161217",80.0066812952121,0.920211565227752,0.252443255236237,3.64522143547315,0.000267161663614264,0.00995396508776547
"ENSG00000162618",20.2067350327749,-2.22623190603313,0.694155649234732,-3.2071076688455,0.00134076804528729,0.0320897341462193
"ENSG00000162699",0.86114538874943,-10.7465315809672,3.09609578160521,-3.47099454894625,0.000518534525697966,0.0154642948921254
"ENSG00000162727",1.24846332909634,-11.301220443116,3.25623009922188,-3.47064553141271,0.000519208903348983,0.0154642948921254
"ENSG00000162763",1.02189574327026,-13.9480931857814,3.25666697091313,-4.28293507145758,1.84444006936171e-05,0.00121005932855392
"ENSG00000163263",0.571618012039205,-10.7286832343041,3.25712032610619,-3.29391676086158,0.000988017524474346,0.0246146521591348
"ENSG00000163440",0.78306293270405,-10.7906219920423,3.25244228332797,-3.31769822553195,0.000907624873969315,0.0230463414050329
"ENSG00000163499",0.327049419011573,-11.7449493669923,3.26830423421499,-3.59359120978936,0.000326151404368275,0.011107390869366
"ENSG00000163606",6.81538799953595,-2.87571496553029,0.82970996044847,-3.46592797798393,0.000528404805541776,0.0156379006055001
"ENSG00000163710",5.08376744733522,-3.66263992388837,0.946064605457202,-3.87144799917585,0.000108190739703719,0.00503874148362675
"ENSG00000163719",73.9786620351231,1.37027313620854,0.428052847187397,3.20117748360321,0.00136867199179677,0.0327262058728187
"ENSG00000163794",0.262139939237529,29.9825602900041,3.27371368081,9.15857744852802,5.2585923654476e-20,1.42885533511066e-17
"ENSG00000163914",1.28342921964695,-11.8565296011062,2.94080472545692,-4.03172964817106,5.53678576445391e-05,0.00287947464662631
"ENSG00000163935",20.7022865210485,-2.79579263950776,0.784272449701397,-3.56482322000757,0.000364101510744267,0.0121598579374302
"ENSG00000164056",9.08302927207857,-1.783545538031,0.582365846539478,-3.06258608506859,0.002194333496681,0.0473850753266849
"ENSG00000164087",8.80483972686091,-3.60520570320245,1.06328657123588,-3.39062469209221,0.000697335242972099,0.0186676457590483
"ENSG00000164265",1.01118040990618,-12.1725584004135,2.48505219003123,-4.89831096877709,9.6663969905851e-07,0.000101387507594948
"ENSG00000164326",1.05895032602897,-10.7905280660424,3.24367609255386,-3.32663550803145,0.00087901269239503,0.0224249298316373
"ENSG00000164331",13.6205972928733,-3.02084967459041,0.744426513345444,-4.05795551398988,4.95041946139001e-05,0.00266330433221291
"ENSG00000164508",0.682713361118766,-13.8144673095103,3.24192090123893,-4.26119813849591,2.03333859171145e-05,0.00130651817927652
"ENSG00000164694",10.5967177297154,-2.62965915445223,0.795723697426358,-3.30473902305216,0.000950648758360937,0.023874290699159
"ENSG00000164822",1.01925986526515,-12.3393426884278,3.23770771360682,-3.81113546370178,0.000138329933048573,0.00602665771238247
"ENSG00000165113",12.5995806316605,-2.28747787479002,0.707428138474882,-3.23351270663549,0.00122277896427033,0.0298525489340637
"ENSG00000165202",0.684666358635188,-10.9885730262535,2.46344727818228,-4.46064875168008,8.1711919671935e-06,0.000659620287328894
"ENSG00000165406",354.635949130415,1.08530355835761,0.31611376941319,3.43326885245236,0.000596350444750846,0.0166636245959781
"ENSG00000165799",1.40687909428241,-12.8840729302281,2.90558798023337,-4.43423947850766,9.23978752254573e-06,0.000726465561969477
"ENSG00000165935",2.19595249340395,-9.50242661810995,2.8040606398285,-3.38880924440034,0.000701968253616731,0.0187514537346543
"ENSG00000166007",1.45417246729977,-11.717978219336,3.2690200731294,-3.58455376755106,0.00033765500277907,0.0113826898506062
"ENSG00000166035",15.6521874793093,2.41123627829382,0.588499069201037,4.09726438746519,4.1806132880714e-05,0.00231655159844897
"ENSG00000166152",0.493068096451179,-10.2867445289392,3.2690960557991,-3.14666328347598,0.00165145022914473,0.0376829543602742
"ENSG00000166329",0.705770703384506,-13.0780751944462,3.24289877506086,-4.03283484980218,5.51080094212171e-05,0.00287194413190364
"ENSG00000166634",0.616517971086645,-12.113857834478,3.02427383306899,-4.00554265358472,6.18752667083477e-05,0.0031434396487021
"ENSG00000166667",1.00808408393604,-13.4092142896187,2.52034981833049,-5.32037822372653,1.03551743792697e-07,1.23979001453098e-05
"ENSG00000166917",0.658072128551121,-11.2628177880357,3.27665916236642,-3.4372869529407,0.000587572754236859,0.0165268491988898
"ENSG00000166930",0.880687325468446,-11.5584169458584,3.25315453146254,-3.55298736474778,0.000380882758929469,0.012256198546542
"ENSG00000166948",1.18646668404784,-11.7028295368573,3.23289888525236,-3.61991820722961,0.000294696155544314,0.0104880271451627
"ENSG00000167165",0.493068096451179,-10.2867445289392,3.2690960557991,-3.14666328347598,0.00165145022914473,0.0376829543602742
"ENSG00000167515",10.8134505022844,-2.15793804606848,0.644124860518807,-3.35018593185548,0.000807573323583856,0.0210213272957495
"ENSG00000168143",3.00100229311552,-11.7232989414295,3.24965656252292,-3.60755012595175,0.000309101835005385,0.0106282494590075
"ENSG00000168159",69.3368064655932,1.89056307988985,0.601210966992917,3.14459180501298,0.00166318717672373,0.0378642421272726
"ENSG00000168746",0.498035130699598,-11.8146044365267,3.27103098183694,-3.61189010502489,0.000303973386192573,0.0104880271451627
"ENSG00000168748",1.36461501324009,-11.1693655096567,2.93475144204485,-3.80589829504411,0.000141290438367231,0.00608633859009696
"ENSG00000169131",8.29404947429497,-2.03108166415474,0.609170754962922,-3.33417460967634,0.000855529336104685,0.0219717889065651
"ENSG00000169297",1.52891629093437,-11.4572083470716,3.04368185645309,-3.76425950129463,0.000167043346100293,0.00676383300681528
"ENSG00000169418",20.7441357565539,-2.70712725950705,0.8231981927749,-3.28854859408966,0.00100705398147861,0.0249872374181204
"ENSG00000169989",2.71100745686265,-26.234708621722,3.25266447461508,-8.06560554476697,7.28737471122168e-16,1.22501504994092e-13
"ENSG00000170465",1.74952378238029,-10.3896388093052,3.23416420157827,-3.212464847714,0.00131601252156877,0.0315880967076165
"ENSG00000170516",1.54109404335433,-11.0220726228336,3.2636963876036,-3.37717462466743,0.000732345405209905,0.0194071532380625
"ENSG00000170616",2.79965592947898,-3.55460965148029,1.09406379761407,-3.24899668486625,0.0011581282787652,0.0283991711422551
"ENSG00000170790",1.21217749455064,-30,3.24378435617793,-9.24845695826348,2.27756744475211e-20,1.27879137521436e-17
"ENSG00000170946",20.3451298270852,-1.97597558360807,0.564059005472573,-3.50313631098325,0.000459814093035286,0.0143479240055498
"ENSG00000170950",1.79493530666171,-14.1976218377454,3.083750357541,-4.60401141195705,4.1442973854941e-06,0.000378259947473818
"ENSG00000171209",1.84124451052002,-10.9178412398212,3.23977655110923,-3.3699364964177,0.000751855083614401,0.0198504055550146
"ENSG00000171552",355.678260597855,1.16040944768197,0.334476646636952,3.46932875388907,0.000521760570220632,0.0155240871447171
"ENSG00000171815",0.666911248560302,-10.2219258044726,3.26400510756305,-3.13171256404817,0.00173789929452723,0.0391191885385782
"ENSG00000171889",0.940333395546112,-30,3.282570480699,-9.13917924272923,6.29280936495295e-20,1.58674141593253e-17
"ENSG00000171936",1.36725089124521,-11.7957078018184,3.26951852898812,-3.60778129783807,0.000308826634610999,0.0106261051409984
"ENSG00000172154",0.584956706754159,-11.6128562943274,3.26979374372766,-3.55155621561881,0.000382960175712164,0.012256198546542
"ENSG00000172289",0.885107173919845,-10.7525052809634,3.24578069948664,-3.31276394694935,0.000923789123140586,0.0233642835673338
"ENSG00000172365",0.587287862997459,-14.4247654626589,3.2618461530947,-4.42227032963322,9.76691475633254e-06,0.000732166645832821
"ENSG00000172404",1.68802572696332,-12.3620656724812,2.53652588604284,-4.87362093976772,1.09571137895911e-06,0.000113025798152712
"ENSG00000172482",5.92864368175697,-3.96884986739999,0.932588800438929,-4.25573400145061,2.08364311488653e-05,0.00133369187376699
"ENSG00000172554",10.7878114087255,-3.60966212286807,1.11911851659789,-3.2254511647626,0.00125774291358397,0.0303646386381011
"ENSG00000172774",1.49643654834209,-30,3.24656336674932,-9.24054041490588,2.45255375320926e-20,1.27879137521436e-17
"ENSG00000173261",0.571150552496559,-11.2646943163379,3.27909878705127,-3.43530190698149,0.000591894018717541,0.0165644062659708
"ENSG00000173401",0.515076884105172,-11.1163007843475,3.25869112544855,-3.41127782794001,0.000646591711994632,0.0176306596466652
"ENSG00000173612",2.38914663451548,-16.2788508107227,3.24819644726355,-5.01165833871804,5.39629538450553e-07,5.90823340716717e-05
"ENSG00000173810",0.633092264949574,-13.47962307782,3.24775168717737,-4.15044756378379,3.31825783257375e-05,0.00188258341533042
"ENSG00000173811",0.707693224720313,-12.3893062635858,3.26039486424289,-3.7999404303634,0.000144730874131812,0.00612878169796849
"ENSG00000173868",78.4735204256901,1.71375864667281,0.466219450918517,3.67586260782656,0.000237047079163884,0.00896576702601217
"ENSG00000174408",0.584956706754159,-11.6128562943274,3.26979374372766,-3.55155621561881,0.000382960175712164,0.012256198546542
"ENSG00000174599",1.56573184283051,-13.5987529467159,2.49986388934905,-5.43979734442939,5.33412126493844e-08,6.47959460519018e-06
"ENSG00000174930",1.32026223998967,-30,3.25412255701713,-9.21907502694039,2.99674064895153e-20,1.27879137521436e-17
"ENSG00000174937",0.67187828280872,-13.7612219719591,3.27573232906655,-4.20096045389658,2.65785019121066e-05,0.00156850861284141
"ENSG00000174970",1.16991341350832,-18.6789217201472,3.25817807427836,-5.73293457089031,9.87077182596019e-09,1.27012410871878e-06
"ENSG00000175048",56.6152866625591,-2.4355186125126,0.744064064946031,-3.27326466530709,0.00106312879057516,0.0262112434559286
"ENSG00000175143",0.845721434917843,-12.6182516208836,3.27376456975552,-3.85435523905921,0.000116035014387708,0.00524268246906853
"ENSG00000175279",1.37043141927894,-11.0976646318682,1.72460462359673,-6.43490367590661,1.23551657075448e-10,1.71822842093282e-08
"ENSG00000175294",6.30755214105872,-2.37778001295081,0.733930333338121,-3.23978980693712,0.00119617841292767,0.0292460349871826
"ENSG00000175664",1.65227869324966,-10.6656515201425,3.24955179862663,-3.28219157012673,0.00103003600826352,0.0254637527971119
"ENSG00000175676",1.15890587503666,-12.0912937158683,3.23639645136112,-3.73603601956216,0.000186943901863398,0.00741920607665501
"ENSG00000175967",1.49342411620597,-12.6006238583795,2.92977092578993,-4.30089047149041,1.70113131864735e-05,0.00114771192182146
"ENSG00000176160",7.53842327381895,-2.86000915626797,0.785178771605628,-3.64249424423368,0.000270009017159328,0.0100472798301273
"ENSG00000176200",0.72435681939901,-10.3609387622244,3.14277574892724,-3.29674771283346,0.000978113185078503,0.0244288538660477
"ENSG00000176231",0.96653543154819,-13.0942817927442,3.24024513831265,-4.0411392452742,5.31921608925371e-05,0.00281321167872967
"ENSG00000176293",7.63388475818484,-4.01633958838057,1.0444807085641,-3.84529800832992,0.000120406015477983,0.00541934732927313
"ENSG00000176302",1.12470873269906,-11.91592593469,3.23532900434206,-3.68306466473668,0.000230446671816181,0.00879608603753416
"ENSG00000176774",1.1649463792599,-10.7746775019956,3.25417253915332,-3.31103448645012,0.000929517524332118,0.0234562043969188
"ENSG00000176970",0.758799858863282,-11.3793087241339,3.26793502516981,-3.48210984505195,0.000497479577628447,0.0149172164520588
"ENSG00000177174",0.570055604008904,-15.1202954697349,3.25589143363225,-4.64398023642539,3.4176026915533e-06,0.000317150988807602
"ENSG00000177363",1.30955942327984,-10.3210438599244,3.26072179180608,-3.1652635578602,0.00154942533328885,0.0357668979115208
"ENSG00000177535",0.817260075041655,-10.8862203588151,3.25732866301588,-3.34206998588097,0.000831560911287279,0.0215670182113915
"ENSG00000177669",1.32026223998967,-30,3.25412255701713,-9.21907502694039,2.99674064895153e-20,1.27879137521436e-17
"ENSG00000177757",1.17540329884307,-11.5011947910943,3.0371122727784,-3.7868849611453,0.000152547681613645,0.00628390722132248
"ENSG00000178084",0.614186814843346,-10.1461672353363,3.26865364763345,-3.10408147485503,0.001908707613155,0.0416313395781461
"ENSG00000178503",0.648383957180951,-28.5775687403548,3.25858640607893,-8.76992817715161,1.7878028882764e-18,3.45960647287162e-16
"ENSG00000178537",62.4717341684726,2.85565940634075,0.784460310693428,3.64028538781838,0.000272336020791013,0.0100940224008999
"ENSG00000178596",1.42963338944614,-10.9695018342195,3.23290070769141,-3.39308343374786,0.000691105847598614,0.0185108103794036
"ENSG00000178636",1.14145205363213,-11.431167006984,3.25162049234421,-3.51552926729862,0.000438878383396535,0.0137955763556621
"ENSG00000179061",0.466169144605292,-11.2995388010225,3.27154063253987,-3.45388918255619,0.000552564382731934,0.0159430425760248
"ENSG00000179142",0.932643010972404,-12.3972457473044,3.27285560752305,-3.7878987752493,0.000151926719076079,0.00627645027819
"ENSG00000179256",1.15341255661045,-30,3.23308538762202,-9.2790620732926,1.7097696367384e-20,1.27879137521436e-17
"ENSG00000179262",152.524601169437,1.4325065810319,0.36880254401774,3.88421013972992,0.000102663088101238,0.00479921098927193
