Gene stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENSG00000160460	ENSP00000470693	SPTBN4	
ENSG00000160460	ENSP00000375879	SPTBN4	
ENSG00000160460	ENSP00000263373	SPTBN4	Q9H254
ENSG00000160460	ENSP00000469242	SPTBN4	Q9H254
ENSG00000160460	ENSP00000340345	SPTBN4	
ENSG00000160460	ENSP00000472136	SPTBN4	
ENSG00000160460	ENSP00000375877	SPTBN4	Q9H254
ENSG00000160953	ENSP00000466891	PWWP3A	
ENSG00000160953	ENSP00000467287	PWWP3A	
ENSG00000160953	ENSP00000468322	PWWP3A	
ENSG00000160953	ENSP00000467083	PWWP3A	Q2TAK8
ENSG00000160953	ENSP00000468557	PWWP3A	
ENSG00000160953	ENSP00000498656	PWWP3A	
ENSG00000160953	ENSP00000394925	PWWP3A	Q2TAK8
ENSG00000160953	ENSP00000465838	PWWP3A	
ENSG00000160953	ENSP00000487567	PWWP3A	
ENSG00000161217	ENSP00000392397	PCYT1A	
ENSG00000161217	ENSP00000390968	PCYT1A	
ENSG00000161217	ENSP00000292823	PCYT1A	P49585
ENSG00000161217	ENSP00000394617	PCYT1A	P49585
ENSG00000161217	ENSP00000400430	PCYT1A	
ENSG00000161217	ENSP00000390458	PCYT1A	
ENSG00000161217	ENSP00000402283	PCYT1A	
ENSG00000161217	ENSP00000397888	PCYT1A	
ENSG00000161217	ENSP00000402015	PCYT1A	
ENSG00000161217	ENSP00000391405	PCYT1A	
ENSG00000161217	ENSP00000393341	PCYT1A	
ENSG00000162618	ENSP00000383813	ADGRL4	
ENSG00000162618	ENSP00000359778	ADGRL4	Q9HBW9
ENSG00000162618	ENSP00000499515	ADGRL4	
ENSG00000162618	ENSP00000499792	ADGRL4	
ENSG00000162618	ENSP00000491199	ADGRL4	
ENSG00000162618	ENSP00000499618	ADGRL4	
ENSG00000162618	ENSP00000499228	ADGRL4	
ENSG00000162618	ENSP00000499579	ADGRL4	
ENSG00000162618	ENSP00000499265	ADGRL4	
ENSG00000162618	ENSP00000499557	ADGRL4	
ENSG00000162618	ENSP00000499760	ADGRL4	
ENSG00000162618	ENSP00000499746	ADGRL4	
ENSG00000162727	ENSP00000355432	OR2M5	A3KFT3
ENSG00000162763	ENSP00000294818	LRRC52	Q8N7C0
ENSG00000163206	ENSP00000357754	SMCP	P49901
ENSG00000163220	ENSP00000357727	S100A9	P06702
ENSG00000163263	ENSP00000357511	C1orf189	Q5VU69
ENSG00000163440	ENSP00000295645	PDCL2	Q8N4E4
ENSG00000163499	ENSP00000375946	CRYBA2	P53672
ENSG00000163499	ENSP00000295728	CRYBA2	P53672
ENSG00000163499	ENSP00000395120	CRYBA2	
ENSG00000163606	ENSP00000418928	CD200R1	Q8TD46
ENSG00000163606	ENSP00000311035	CD200R1	Q8TD46
ENSG00000163606	ENSP00000295863	CD200R1	
ENSG00000163606	ENSP00000405733	CD200R1	Q8TD46
ENSG00000163606	ENSP00000418801	CD200R1	Q8TD46
ENSG00000163710	ENSP00000419643	PCOLCE2	
ENSG00000163710	ENSP00000295992	PCOLCE2	Q9UKZ9
ENSG00000163710	ENSP00000497763	PCOLCE2	
ENSG00000163710	ENSP00000419842	PCOLCE2	
ENSG00000163710	ENSP00000418782	PCOLCE2	
ENSG00000163719	ENSP00000323462	MTMR14	Q8NCE2
ENSG00000163719	ENSP00000401993	MTMR14	
ENSG00000163719	ENSP00000410761	MTMR14	
ENSG00000163719	ENSP00000392690	MTMR14	
ENSG00000163719	ENSP00000296003	MTMR14	Q8NCE2
ENSG00000163719	ENSP00000334070	MTMR14	Q8NCE2
ENSG00000163719	ENSP00000412644	MTMR14	
ENSG00000163719	ENSP00000408813	MTMR14	
ENSG00000163719	ENSP00000411417	MTMR14	
ENSG00000163719	ENSP00000392935	MTMR14	
ENSG00000163719	ENSP00000388746	MTMR14	
ENSG00000163794	ENSP00000296099	UCN	P55089
ENSG00000163914	ENSP00000296271	RHO	P08100
ENSG00000163935	ENSP00000378235	SFMBT1	Q9UHJ3
ENSG00000163935	ENSP00000418860	SFMBT1	
ENSG00000163935	ENSP00000418950	SFMBT1	
ENSG00000163935	ENSP00000419215	SFMBT1	
ENSG00000164056	ENSP00000421622	SPRY1	
ENSG00000164056	ENSP00000498292	SPRY1	O43609
ENSG00000164056	ENSP00000481675	SPRY1	O43609
ENSG00000164056	ENSP00000343785	SPRY1	O43609
ENSG00000164056	ENSP00000421036	SPRY1	
ENSG00000164056	ENSP00000480540	SPRY1	O43609
ENSG00000164056	ENSP00000377871	SPRY1	O43609
ENSG00000164056	ENSP00000425946	SPRY1	
ENSG00000164087	ENSP00000296484	POC1A	Q8NBT0
ENSG00000164087	ENSP00000378421	POC1A	Q8NBT0
ENSG00000164087	ENSP00000418968	POC1A	Q8NBT0
ENSG00000164265	ENSP00000423930	SCGB3A2	
ENSG00000164265	ENSP00000296694	SCGB3A2	Q96PL1
ENSG00000164326	ENSP00000296777	CARTPT	Q16568
ENSG00000164331	ENSP00000296785	ANKRA2	Q9H9E1
ENSG00000164331	ENSP00000422643	ANKRA2	
ENSG00000164508	ENSP00000297012	H2AC1	Q96QV6
ENSG00000164694	ENSP00000297267	FNDC1	Q4ZHG4
ENSG00000164694	ENSP00000333297	FNDC1	
ENSG00000164821	ENSP00000297435	DEFA4	P12838
ENSG00000164822	ENSP00000297436	DEFA6	Q01524
ENSG00000165113	ENSP00000365550	GKAP1	Q5VSY0
ENSG00000165113	ENSP00000365544	GKAP1	Q5VSY0
ENSG00000165113	ENSP00000373434	GKAP1	
ENSG00000165113	ENSP00000417621	GKAP1	
ENSG00000165202	ENSP00000297913	OR1Q1	Q15612
ENSG00000165309	ENSP00000298032	ARMC3	Q5W041
ENSG00000165309	ENSP00000386943	ARMC3	Q5W041
ENSG00000165309	ENSP00000387288	ARMC3	Q5W041
ENSG00000165309	ENSP00000396629	ARMC3	
ENSG00000165309	ENSP00000365711	ARMC3	
ENSG00000165406	ENSP00000411848	MARCHF8	Q5T0T0
ENSG00000165406	ENSP00000379116	MARCHF8	Q5T0T0
ENSG00000165406	ENSP00000396678	MARCHF8	
ENSG00000165406	ENSP00000317087	MARCHF8	Q5T0T0
ENSG00000165799	ENSP00000431382	RNASE7	Q9H1E1
ENSG00000165799	ENSP00000298690	RNASE7	Q9H1E1
ENSG00000165935	ENSP00000298876	SMCO2	
ENSG00000165935	ENSP00000387617	SMCO2	A6NFE2
ENSG00000165935	ENSP00000441688	SMCO2	A6NFE2
ENSG00000166035	ENSP00000348425	LIPC	P11150
ENSG00000166035	ENSP00000395569	LIPC	
ENSG00000166035	ENSP00000299022	LIPC	P11150
ENSG00000166035	ENSP00000395002	LIPC	
ENSG00000166152	ENSP00000299191	C16orf78	Q8WTQ4
ENSG00000166329	ENSP00000299415	CCDC182	A6NF36
ENSG00000166634	ENSP00000269491	SERPINB12	Q96P63
ENSG00000166634	ENSP00000372218	SERPINB12	Q96P63
ENSG00000166930	ENSP00000300190	MS4A5	Q9H3V2
ENSG00000166930	ENSP00000435330	MS4A5	
ENSG00000166930	ENSP00000435192	MS4A5	
ENSG00000166930	ENSP00000433802	MS4A5	
ENSG00000166930	ENSP00000432836	MS4A5	
ENSG00000166948	ENSP00000202625	TGM6	O95932
ENSG00000166948	ENSP00000370831	TGM6	O95932
ENSG00000167165	ENSP00000362523	UGT1A6	P19224
ENSG00000167165	ENSP00000389637	UGT1A6	
ENSG00000167165	ENSP00000401541	UGT1A6	
ENSG00000167165	ENSP00000303174	UGT1A6	P19224
ENSG00000167165	ENSP00000419780	UGT1A6	
ENSG00000167165	ENSP00000386107	UGT1A6	
ENSG00000167515	ENSP00000455447	TRAPPC2L	
ENSG00000167515	ENSP00000457684	TRAPPC2L	
ENSG00000167515	ENSP00000301021	TRAPPC2L	Q9UL33
ENSG00000167515	ENSP00000455273	TRAPPC2L	
ENSG00000167515	ENSP00000455100	TRAPPC2L	
ENSG00000167515	ENSP00000454927	TRAPPC2L	
ENSG00000167515	ENSP00000455235	TRAPPC2L	
ENSG00000167515	ENSP00000457728	TRAPPC2L	
ENSG00000167515	ENSP00000455392	TRAPPC2L	
ENSG00000167515	ENSP00000455892	TRAPPC2L	
ENSG00000167515	ENSP00000487584	TRAPPC2L	
ENSG00000167769	ENSP00000301452	ACER1	Q8TDN7
ENSG00000168124	ENSP00000305424	OR1F1	O43749
ENSG00000168143	ENSP00000304078	FAM83B	Q5T0W9
ENSG00000168159	ENSP00000306396	RNF187	Q5TA31
ENSG00000168748	ENSP00000345659	CA7	P43166
ENSG00000168748	ENSP00000447178	CA7	
ENSG00000168748	ENSP00000377632	CA7	P43166
ENSG00000168930	ENSP00000327604	TRIM49	P0CI25
ENSG00000168930	ENSP00000431618	TRIM49	
ENSG00000169131	ENSP00000337122	ZNF354A	O60765
ENSG00000169131	ENSP00000429675	ZNF354A	
ENSG00000169131	ENSP00000428752	ZNF354A	
ENSG00000169297	ENSP00000368253	NR0B1	P51843
ENSG00000169297	ENSP00000368246	NR0B1	
ENSG00000169418	ENSP00000357669	NPR1	P16066
ENSG00000169548	ENSP00000302855	ZNF280A	P59817
ENSG00000169744	ENSP00000422552	LDB2	
ENSG00000169744	ENSP00000392089	LDB2	O43679
ENSG00000169744	ENSP00000306772	LDB2	O43679
ENSG00000169744	ENSP00000423963	LDB2	
ENSG00000169744	ENSP00000425754	LDB2	
ENSG00000169744	ENSP00000424770	LDB2	
ENSG00000169744	ENSP00000424676	LDB2	
ENSG00000169744	ENSP00000421767	LDB2	
ENSG00000169989	ENSP00000355162	TIGD4	Q8IY51
ENSG00000170465	ENSP00000252250	KRT6C	P48668
ENSG00000170516	ENSP00000379784	COX7B2	Q8TF08
ENSG00000170516	ENSP00000347799	COX7B2	Q8TF08
ENSG00000170516	ENSP00000423519	COX7B2	
ENSG00000170516	ENSP00000437439	COX7B2	
ENSG00000170790	ENSP00000493131	OR10A2	Q9H208
ENSG00000170946	ENSP00000417548	DNAJC24	Q6P3W2
ENSG00000170946	ENSP00000432072	DNAJC24	
ENSG00000170946	ENSP00000435771	DNAJC24	Q6P3W2
ENSG00000170946	ENSP00000434114	DNAJC24	
ENSG00000170946	ENSP00000432388	DNAJC24	
ENSG00000170946	ENSP00000379279	DNAJC24	
ENSG00000170950	ENSP00000305995	PGK2	P07205
ENSG00000171017	ENSP00000479953	LRRC8E	Q6NSJ5
ENSG00000171017	ENSP00000306524	LRRC8E	Q6NSJ5
ENSG00000171017	ENSP00000473127	LRRC8E	
ENSG00000171017	ENSP00000470302	LRRC8E	
ENSG00000171017	ENSP00000472642	LRRC8E	
ENSG00000171017	ENSP00000472491	LRRC8E	
ENSG00000171209	ENSP00000304822	CSN3	P07498
ENSG00000171552	ENSP00000365230	BCL2L1	Q07817
ENSG00000171552	ENSP00000365223	BCL2L1	Q07817
ENSG00000171552	ENSP00000302564	BCL2L1	Q07817
ENSG00000171552	ENSP00000504387	BCL2L1	
ENSG00000171552	ENSP00000401173	BCL2L1	
ENSG00000171552	ENSP00000503725	BCL2L1	
ENSG00000171552	ENSP00000504536	BCL2L1	
ENSG00000171552	ENSP00000504237	BCL2L1	
ENSG00000171552	ENSP00000395545	BCL2L1	
ENSG00000171552	ENSP00000390760	BCL2L1	
ENSG00000171552	ENSP00000389688	BCL2L1	
ENSG00000171552	ENSP00000504137	BCL2L1	
ENSG00000171552	ENSP00000411252	BCL2L1	
ENSG00000171552	ENSP00000406203	BCL2L1	
ENSG00000171815	ENSP00000307234	PCDHB1	Q9Y5F3
ENSG00000171936	ENSP00000493287	OR10H3	O60404
ENSG00000172154	ENSP00000303864	OR8I2	Q8N0Y5
ENSG00000172289	ENSP00000302199	OR10V1	Q8NGI7
ENSG00000172365	ENSP00000493419	OR5B2	Q96R09
ENSG00000172365	ENSP00000303076	OR5B2	Q96R09
ENSG00000172404	ENSP00000307197	DNAJB7	Q7Z6W7
ENSG00000172482	ENSP00000302620	AGXT	P21549
ENSG00000172554	ENSP00000412249	SNTG2	
ENSG00000172554	ENSP00000401997	SNTG2	
ENSG00000172554	ENSP00000311837	SNTG2	Q9NY99
ENSG00000172554	ENSP00000385020	SNTG2	Q9NY99
ENSG00000173261	ENSP00000309087	PLAC8L1	A1L4L8
ENSG00000173261	ENSP00000423992	PLAC8L1	
ENSG00000173401	ENSP00000367967	GLIPR1L1	Q6UWM5
ENSG00000173401	ENSP00000310770	GLIPR1L1	Q6UWM5
ENSG00000173612	ENSP00000309493	GPRC6A	Q5T6X5
ENSG00000173612	ENSP00000357537	GPRC6A	Q5T6X5
ENSG00000173612	ENSP00000433465	GPRC6A	Q5T6X5
ENSG00000173705	ENSP00000308727	SUSD5	O60279
ENSG00000173705	ENSP00000406475	SUSD5	
ENSG00000173868	ENSP00000311925	PHOSPHO1	Q8TCT1
ENSG00000173868	ENSP00000427694	PHOSPHO1	Q8TCT1
ENSG00000173868	ENSP00000426095	PHOSPHO1	
ENSG00000173868	ENSP00000461392	PHOSPHO1	
ENSG00000173868	ENSP00000427397	PHOSPHO1	
ENSG00000173868	ENSP00000424406	PHOSPHO1	
ENSG00000173868	ENSP00000406909	PHOSPHO1	Q8TCT1
ENSG00000174599	ENSP00000309402	TRAM1L1	Q8N609
ENSG00000174937	ENSP00000493070	OR5M3	Q8NGP4
ENSG00000174970	ENSP00000493281	OR10AG1	
ENSG00000174970	ENSP00000311477	OR10AG1	Q8NH19
ENSG00000175048	ENSP00000410713	ZDHHC14	Q8IZN3
ENSG00000175048	ENSP00000352821	ZDHHC14	Q8IZN3
ENSG00000175048	ENSP00000428211	ZDHHC14	
ENSG00000175048	ENSP00000345721	ZDHHC14	
ENSG00000175143	ENSP00000493164	OR2T1	
ENSG00000175279	ENSP00000308583	CENPS	Q8N2Z9
ENSG00000175279	ENSP00000468629	CENPS	
ENSG00000175279	ENSP00000489524	CENPS	
ENSG00000175294	ENSP00000309052	CATSPER1	Q8NEC5
ENSG00000175513	ENSP00000484252	TSGA10IP	Q3SY00
ENSG00000175513	ENSP00000482640	TSGA10IP	
ENSG00000175513	ENSP00000477317	TSGA10IP	Q3SY00
ENSG00000175513	ENSP00000483400	TSGA10IP	
ENSG00000175664	ENSP00000369840	TEX26	Q8N6G2
ENSG00000175664	ENSP00000435263	TEX26	
ENSG00000175877	ENSP00000316775	TMEM270	Q6UE05
ENSG00000175877	ENSP00000403621	TMEM270	Q6UE05
ENSG00000176160	ENSP00000313243	HSF5	Q4G112
ENSG00000176200	ENSP00000320077	OR4D11	Q8NGI4
ENSG00000176231	ENSP00000494681	OR10H4	
ENSG00000176231	ENSP00000318834	OR10H4	Q8NGA5
ENSG00000176281	ENSP00000319511	OR4K5	Q8NGD3
ENSG00000176293	ENSP00000369437	ZNF135	P52742
ENSG00000176293	ENSP00000441410	ZNF135	P52742
ENSG00000176293	ENSP00000321406	ZNF135	P52742
ENSG00000176293	ENSP00000422074	ZNF135	P52742
ENSG00000176293	ENSP00000427691	ZNF135	
ENSG00000176293	ENSP00000471344	ZNF135	
ENSG00000176302	ENSP00000314806	FOXR1	Q6PIV2
ENSG00000176302	ENSP00000433394	FOXR1	Q6PIV2
ENSG00000176302	ENSP00000432358	FOXR1	
ENSG00000176490	ENSP00000325836	DIRAS1	O95057
ENSG00000176490	ENSP00000468417	DIRAS1	O95057
ENSG00000176490	ENSP00000466733	DIRAS1	
ENSG00000176567	ENSP00000321506	OR4X1	Q8NH49
ENSG00000176774	ENSP00000314543	MAGEB18	Q96M61
ENSG00000176979	ENSP00000497401	TRIM60	Q495X7
ENSG00000176979	ENSP00000421142	TRIM60	Q495X7
ENSG00000176979	ENSP00000421784	TRIM60	
ENSG00000176979	ENSP00000426496	TRIM60	Q495X7
ENSG00000176979	ENSP00000343765	TRIM60	Q495X7
ENSG00000177143	ENSP00000319052	CETN1	Q12798
ENSG00000177174	ENSP00000324534	OR14C36	Q8NHC7
ENSG00000177363	ENSP00000325808	LRRN4CL	Q8ND94
ENSG00000177535	ENSP00000492892	OR2B11	Q5JQS5
ENSG00000177535	ENSP00000493421	OR2B11	Q5JQS5
ENSG00000177669	ENSP00000314196	MBOAT4	Q96T53
ENSG00000177688	ENSP00000318635	SUMO4	Q6EEV6
ENSG00000178084	ENSP00000322617	HTR3C	Q8WXA8
ENSG00000178537	ENSP00000326305	SLC25A20	O43772
ENSG00000178537	ENSP00000388986	SLC25A20	
ENSG00000178537	ENSP00000388563	SLC25A20	
ENSG00000179133	ENSP00000490237	C10orf67	
ENSG00000179133	ENSP00000490528	C10orf67	
ENSG00000179133	ENSP00000365683	C10orf67	
ENSG00000179133	ENSP00000497121	C10orf67	
ENSG00000179133	ENSP00000321464	C10orf67	
ENSG00000179133	ENSP00000501139	C10orf67	Q8IYJ2
ENSG00000179142	ENSP00000325822	CYP11B2	P19099
ENSG00000179256	ENSP00000381895	SMCO3	A2RU48
ENSG00000179262	ENSP00000466243	RAD23A	
ENSG00000179262	ENSP00000498473	RAD23A	
ENSG00000179262	ENSP00000467024	RAD23A	P54725
ENSG00000179262	ENSP00000321365	RAD23A	P54725
ENSG00000179262	ENSP00000468674	RAD23A	P54725
ENSG00000179262	ENSP00000466968	RAD23A	
ENSG00000179262	ENSP00000466226	RAD23A	
ENSG00000179262	ENSP00000467628	RAD23A	
ENSG00000179674	ENSP00000323847	ARL14	Q8N4G2
ENSG00000180090	ENSP00000313803	OR3A1	P47881
ENSG00000180090	ENSP00000484269	OR3A1	
ENSG00000180592	ENSP00000410041	SKIDA1	Q1XH10
ENSG00000180592	ENSP00000442432	SKIDA1	Q1XH10
ENSG00000180772	ENSP00000360973	AGTR2	P50052
ENSG00000180772	ENSP00000505750	AGTR2	
ENSG00000180773	ENSP00000317382	SLC36A4	Q6YBV0
ENSG00000180773	ENSP00000436570	SLC36A4	Q6YBV0
ENSG00000180773	ENSP00000432061	SLC36A4	
ENSG00000180773	ENSP00000434879	SLC36A4	
ENSG00000181240	ENSP00000322649	SLC25A41	Q8N5S1
ENSG00000181240	ENSP00000471238	SLC25A41	Q8N5S1
ENSG00000181240	ENSP00000405411	SLC25A41	Q8N5S1
ENSG00000181656	ENSP00000314223	GPR88	Q9GZN0
ENSG00000181693	ENSP00000493316	OR8H1	Q8NGG4
ENSG00000181693	ENSP00000323595	OR8H1	Q8NGG4
ENSG00000181693	ENSP00000483372	OR8H1	
ENSG00000181761	ENSP00000323928	OR8H3	Q8N146
ENSG00000181785	ENSP00000493325	OR5AS1	Q8N127
ENSG00000181903	ENSP00000324769	OR4C6	Q8NH72
ENSG00000181927	ENSP00000493384	OR4P4	Q8NGL7
ENSG00000181961	ENSP00000325128	OR4A16	Q8NH70
ENSG00000181965	ENSP00000317580	NEUROG1	Q92886
ENSG00000182158	ENSP00000329140	CREB3L2	Q70SY1
ENSG00000182158	ENSP00000403550	CREB3L2	Q70SY1
ENSG00000182158	ENSP00000410314	CREB3L2	Q70SY1
ENSG00000182158	ENSP00000388917	CREB3L2	
ENSG00000182158	ENSP00000402889	CREB3L2	
ENSG00000182158	ENSP00000478432	CREB3L2	
ENSG00000182158	ENSP00000478809	CREB3L2	
ENSG00000182566	ENSP00000504187	CLEC4G	
ENSG00000182566	ENSP00000503869	CLEC4G	
ENSG00000182566	ENSP00000327599	CLEC4G	Q6UXB4
ENSG00000182566	ENSP00000472374	CLEC4G	
ENSG00000182854	ENSP00000333184	OR4F15	Q8NGB8
ENSG00000182916	ENSP00000329794	TCEAL7	Q9BRU2
ENSG00000182916	ENSP00000361751	TCEAL7	Q9BRU2
ENSG00000183303	ENSP00000331823	OR5P2	Q8WZ92
ENSG00000183508	ENSP00000358458	TENT5C	Q5VWP2
ENSG00000183648	ENSP00000451090	NDUFB1	O75438
ENSG00000183648	ENSP00000475170	NDUFB1	O75438
ENSG00000183648	ENSP00000330787	NDUFB1	O75438
ENSG00000183648	ENSP00000450776	NDUFB1	O75438
ENSG00000183648	ENSP00000483888	NDUFB1	O75438
ENSG00000183763	ENSP00000328203	TRAIP	Q9BWF2
ENSG00000183763	ENSP00000419556	TRAIP	
ENSG00000183763	ENSP00000420085	TRAIP	
ENSG00000183763	ENSP00000418544	TRAIP	
ENSG00000183763	ENSP00000419350	TRAIP	
ENSG00000183977	ENSP00000331295	PP2D1	A8MPX8
ENSG00000183977	ENSP00000373702	PP2D1	A8MPX8
ENSG00000184110	ENSP00000457963	EIF3C	Q99613
ENSG00000184110	ENSP00000332604	EIF3C	Q99613
ENSG00000184110	ENSP00000378953	EIF3C	Q99613
ENSG00000184110	ENSP00000455278	EIF3C	
ENSG00000184110	ENSP00000456416	EIF3C	Q99613
ENSG00000184110	ENSP00000457418	EIF3C	Q99613
ENSG00000184110	ENSP00000457389	EIF3C	
ENSG00000184110	ENSP00000455277	EIF3C	
ENSG00000184478	ENSP00000493059	OR56A3	Q8NH54
ENSG00000184478	ENSP00000493319	OR56A3	Q8NH54
ENSG00000184500	ENSP00000377783	PROS1	P07225
ENSG00000184500	ENSP00000497376	PROS1	
ENSG00000184500	ENSP00000497262	PROS1	
ENSG00000184500	ENSP00000330021	PROS1	P07225
ENSG00000184500	ENSP00000496822	PROS1	
ENSG00000184500	ENSP00000385794	PROS1	
ENSG00000184500	ENSP00000498163	PROS1	
ENSG00000184500	ENSP00000497962	PROS1	
ENSG00000184500	ENSP00000419616	PROS1	
ENSG00000184838	ENSP00000385118	PRR16	Q569H4
ENSG00000184838	ENSP00000368869	PRR16	Q569H4
ENSG00000184838	ENSP00000421256	PRR16	
ENSG00000184838	ENSP00000423446	PRR16	Q569H4
ENSG00000184838	ENSP00000405491	PRR16	
ENSG00000185052	ENSP00000333519	SLC24A3	Q9HC58
ENSG00000185294	ENSP00000332488	SPPL2C	Q8IUH8
ENSG00000185523	ENSP00000419160	SPATA45	Q537H7
ENSG00000185633	ENSP00000450664	NDUFA4L2	Q9NRX3
ENSG00000185633	ENSP00000452193	NDUFA4L2	
ENSG00000185633	ENSP00000377411	NDUFA4L2	Q9NRX3
ENSG00000185662	ENSP00000430818	SMIM23	A6NLE4
ENSG00000185662	ENSP00000490990	SMIM23	A6NLE4
ENSG00000185662	ENSP00000331214	SMIM23	
ENSG00000185842	ENSP00000409472	DNAH14	Q0VDD8
ENSG00000185842	ENSP00000414402	DNAH14	Q0VDD8
ENSG00000185842	ENSP00000355815	DNAH14	Q0VDD8
ENSG00000185842	ENSP00000383737	DNAH14	Q0VDD8
ENSG00000185842	ENSP00000508305	DNAH14	
ENSG00000185842	ENSP00000355814	DNAH14	
ENSG00000185842	ENSP00000355813	DNAH14	Q0VDD8
ENSG00000185842	ENSP00000392061	DNAH14	Q0VDD8
ENSG00000185842	ENSP00000409971	DNAH14	
ENSG00000185842	ENSP00000429568	DNAH14	
ENSG00000185842	ENSP00000332424	DNAH14	
ENSG00000185842	ENSP00000429122	DNAH14	
ENSG00000185842	ENSP00000492319	DNAH14	
ENSG00000185842	ENSP00000328980	DNAH14	
ENSG00000185842	ENSP00000398678	DNAH14	
ENSG00000185842	ENSP00000414699	DNAH14	
ENSG00000185926	ENSP00000329056	OR4C46	A6NHA9
ENSG00000185972	ENSP00000334996	CCIN	Q13939
ENSG00000186399	ENSP00000323217	GOLGA8R	I6L899
ENSG00000186591	ENSP00000347836	UBE2H	P62256
ENSG00000186591	ENSP00000497987	UBE2H	
ENSG00000186591	ENSP00000419097	UBE2H	P62256
ENSG00000186591	ENSP00000417681	UBE2H	
ENSG00000186591	ENSP00000419689	UBE2H	
ENSG00000186591	ENSP00000417709	UBE2H	
ENSG00000186591	ENSP00000419750	UBE2H	
ENSG00000187135	ENSP00000335038	VSTM2B	A6NLU5
ENSG00000187516	ENSP00000339511	H2AP	O75409
ENSG00000187806	ENSP00000497819	TMEM202	
ENSG00000187806	ENSP00000457632	TMEM202	
ENSG00000187806	ENSP00000340212	TMEM202	A6NGA9
ENSG00000187806	ENSP00000456083	TMEM202	
ENSG00000187857	ENSP00000493430	OR6C75	A6NL08
ENSG00000187969	ENSP00000345633	ZCCHC13	Q8WW36
ENSG00000188050	ENSP00000344489	RNF133	Q8WVZ7
ENSG00000188092	ENSP00000480882	GPR89B	
ENSG00000188092	ENSP00000358233	GPR89B	P0CG08
ENSG00000188092	ENSP00000475253	GPR89B	
ENSG00000188092	ENSP00000480018	GPR89B	
ENSG00000188092	ENSP00000480007	GPR89B	
ENSG00000188124	ENSP00000493362	OR2AG2	A6NM03
ENSG00000188124	ENSP00000493311	OR2AG2	A6NM03
ENSG00000188191	ENSP00000385749	PRKAR1B	P31321
ENSG00000188191	ENSP00000385349	PRKAR1B	P31321
ENSG00000188191	ENSP00000353415	PRKAR1B	P31321
ENSG00000188191	ENSP00000383569	PRKAR1B	
ENSG00000188191	ENSP00000402648	PRKAR1B	
ENSG00000188191	ENSP00000394633	PRKAR1B	
ENSG00000188191	ENSP00000406670	PRKAR1B	
ENSG00000188191	ENSP00000410414	PRKAR1B	
ENSG00000188191	ENSP00000440449	PRKAR1B	P31321
ENSG00000188191	ENSP00000444487	PRKAR1B	P31321
ENSG00000188558	ENSP00000493355	OR2G6	Q5TZ20
ENSG00000188558	ENSP00000492940	OR2G6	Q5TZ20
ENSG00000188732	ENSP00000386927	FAM221A	A4D161
ENSG00000188732	ENSP00000342576	FAM221A	A4D161
ENSG00000188732	ENSP00000416525	FAM221A	
ENSG00000188732	ENSP00000404551	FAM221A	
ENSG00000188732	ENSP00000386900	FAM221A	
ENSG00000188732	ENSP00000386631	FAM221A	A4D161
ENSG00000189023	ENSP00000382870	MAGEB16	A2A368
ENSG00000189023	ENSP00000382874	MAGEB16	
ENSG00000189023	ENSP00000382869	MAGEB16	A2A368
ENSG00000189023	ENSP00000382871	MAGEB16	A2A368
ENSG00000189023	ENSP00000382867	MAGEB16	A2A368
ENSG00000189280	ENSP00000340811	GJB5	O95377
ENSG00000189339	ENSP00000478733	SLC35E2B	
ENSG00000189339	ENSP00000481694	SLC35E2B	P0CK96
ENSG00000189339	ENSP00000484635	SLC35E2B	P0CK96
ENSG00000189401	ENSP00000339389	OTUD6A	Q7L8S5
ENSG00000196132	ENSP00000493561	MYT1	
ENSG00000196132	ENSP00000499493	MYT1	
ENSG00000196132	ENSP00000327465	MYT1	Q01538
ENSG00000196132	ENSP00000498616	MYT1	Q01538
ENSG00000196132	ENSP00000480510	MYT1	
ENSG00000196132	ENSP00000442412	MYT1	Q01538
ENSG00000196132	ENSP00000353269	MYT1	
ENSG00000196196	ENSP00000346283	HRCT1	Q6UXD1
ENSG00000196248	ENSP00000493143	OR10S1	
ENSG00000196553	ENSP00000493119	CCDC196	
ENSG00000196553	ENSP00000492931	CCDC196	
ENSG00000196553	ENSP00000493058	CCDC196	
ENSG00000196553	ENSP00000490335	CCDC196	
ENSG00000196553	ENSP00000490777	CCDC196	
ENSG00000196553	ENSP00000489898	CCDC196	A0A1B0GTZ2
ENSG00000196553	ENSP00000490936	CCDC196	
ENSG00000196553	ENSP00000489785	CCDC196	
ENSG00000196553	ENSP00000490671	CCDC196	
ENSG00000196565	ENSP00000338082	HBG2	P69892
ENSG00000196565	ENSP00000369602	HBG2	
ENSG00000196565	ENSP00000488218	HBG2	
ENSG00000196578	ENSP00000351466	OR5AC2	Q9NZP5
ENSG00000196734	ENSP00000353203	LCE1B	Q5T7P3
ENSG00000196805	ENSP00000357744	SPRR2B	P35325
ENSG00000196860	ENSP00000451683	TOMM20L	
ENSG00000196860	ENSP00000354204	TOMM20L	Q6UXN7
ENSG00000196944	ENSP00000355429	OR2T4	
ENSG00000197172	ENSP00000329199	MAGEA6	P43360
ENSG00000197172	ENSP00000401806	MAGEA6	
ENSG00000197172	ENSP00000403303	MAGEA6	
ENSG00000197172	ENSP00000480637	MAGEA6	P43360
ENSG00000197261	ENSP00000434602	C6orf141	Q5SZD1
